node_count,graph_type,dataset_idx,true_shifted_nodes,true_function_shifts,true_noise_shifts,nodes_with_parents,fans_shifted_nodes,fans_function_shifts,fans_noise_shifts,fans_error,splitkci_shifted_nodes,splitkci_function_shifts,splitkci_noise_shifts,splitkci_error,prediter_shifted_nodes,prediter_function_shifts,prediter_noise_shifts,prediter_error,iscan_shifted_nodes,iscan_function_shifts,iscan_noise_shifts,iscan_error,linearccp_shifted_nodes,linearccp_function_shifts,linearccp_noise_shifts,linearccp_error,gpr_shifted_nodes,gpr_function_shifts,gpr_noise_shifts,gpr_error,fans_f1_shifted,fans_f1_function,fans_f1_noise,fans_f1_macro,gpr_f1_shifted,gpr_f1_function,gpr_f1_noise,gpr_f1_macro,iscan_f1_shifted,iscan_f1_function,iscan_f1_noise,iscan_f1_macro,linearccp_f1_shifted,linearccp_f1_function,linearccp_f1_noise,linearccp_f1_macro,splitkci_f1_shifted,splitkci_f1_function,splitkci_f1_noise,prediter_f1_shifted,prediter_f1_function,prediter_f1_noise
30,SF,2,"[5, 13, 14, 18, 27, 28]","[13, 18, 28]","[5, 14, 27]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[5, 13, 14, 18, 27, 28]","[5, 13, 18, 27, 28]",[14],,"[1, 2, 3, 6, 7, 8, 11, 13, 14, 15, 17, 20, 21, 23, 24, 25, 28]",[],[],,"[5, 14, 27, 28]",[],[],,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29]","[13, 18, 27, 28]","[5, 14]",,"[5, 13, 14, 18, 19, 21, 23, 26, 27, 28]","[13, 18, 28]","[5, 14, 27]",,"[5, 13, 14, 18, 27, 28]","[13, 18]","[5, 14, 27, 28]",,1.0,0.7499999999999999,0.5,0.625,1.0,0.8,0.8571428571428571,0.8285714285714285,0.2,0.8571428571428571,0.8,0.8285714285714285,0.7499999999999999,1.0,1.0,1.0,0.2608695652173913,,,0.8,,
30,SF,3,"[8, 10, 15, 20, 24, 29]","[10, 15, 20]","[8, 24, 29]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[8, 10, 15, 20, 24, 29]","[8, 10, 15, 20, 24, 29]",[],,"[3, 4, 5, 8, 9, 13, 15, 16, 17, 18, 19, 20, 25, 26, 27]",[],[],,"[8, 10, 20, 24, 29]",[],[],,"[3, 4, 5, 6, 8, 9, 11, 13, 14, 16, 18, 19, 21, 22, 24, 25, 26, 28, 29]","[10, 15, 20, 24, 29]",[8],,"[8, 10, 11, 15, 17, 20, 23, 24, 27, 29]","[8, 10, 15, 20]","[24, 29]",,"[8, 10, 15, 20, 24, 29]","[10, 29]","[8, 15, 20, 24]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.4,0.5714285714285715,0.48571428571428577,0.23999999999999996,0.7499999999999999,0.5,0.625,0.7499999999999999,0.8571428571428571,0.8,0.8285714285714285,0.28571428571428575,,,0.9090909090909091,,
30,SF,4,"[3, 6, 15, 16, 23, 24]","[3, 23, 24]","[6, 15, 16]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3, 6, 15, 16, 23, 24, 29]","[3, 6, 15, 16, 23, 24]",[],,"[2, 3, 5, 6, 9, 11, 12, 13, 15, 18, 19, 22, 24, 25, 29]",[],[],,"[3, 6, 15, 16]",[],[],,"[1, 3, 5, 6, 7, 10, 12, 14, 15, 16, 17, 18, 19, 22, 26, 29]","[3, 23, 24]","[6, 15, 16]",,"[3, 6, 10, 11, 15, 16, 18, 23, 24, 27]","[3, 15, 23, 24]","[6, 16]",,"[3, 6, 15, 16, 23, 24]","[3, 16, 23, 24]","[6, 15]",,0.923076923076923,0.6666666666666666,0.0,0.3333333333333333,1.0,0.8571428571428571,0.8,0.8285714285714285,0.36363636363636365,1.0,1.0,1.0,0.7499999999999999,0.8571428571428571,0.8,0.8285714285714285,0.3809523809523809,,,0.8,,
30,SF,5,"[2, 10, 14, 24, 25, 26]","[10, 24, 26]","[2, 14, 25]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2, 10, 14, 24, 25, 26]","[10, 14, 24, 25, 26]",[2],,"[1, 2, 6, 8, 14, 15, 16, 17, 19, 20, 23, 24, 25, 27, 29]",[],[],,"[2, 10, 14, 25]",[],[],,"[7, 14, 16, 17]","[2, 10, 14, 24, 25, 26]",[],,"[2, 4, 7, 8, 10, 13, 14, 16, 17, 18, 23, 24, 25, 26, 27]","[10, 24, 26]","[2, 14, 25]",,"[2, 10, 14, 24, 25, 26]","[10, 26]","[2, 14, 24, 25]",,1.0,0.7499999999999999,0.5,0.625,1.0,0.8,0.8571428571428571,0.8285714285714285,0.2,0.6666666666666666,0.0,0.3333333333333333,0.5714285714285715,1.0,1.0,1.0,0.3809523809523809,,,0.8,,
30,SF,6,"[6, 14, 19, 21, 28, 29]","[6, 14, 21]","[19, 28, 29]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[6, 14, 19, 21, 29]","[6, 14, 19, 21, 28, 29]",[],,"[2, 5, 7, 8, 9, 10, 14, 15, 17, 18, 19, 20, 22, 24, 25, 26, 28]",[],[],,"[19, 28, 29]",[],[],,"[1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29]","[6, 14, 19, 21, 28]",[29],,"[6, 10, 14, 19, 20, 21, 27, 28, 29]","[6, 14, 21, 28]","[19, 29]",,"[6, 14, 19, 21, 28, 29]","[6, 14, 21, 28]","[19, 29]",,0.9090909090909091,0.6666666666666666,0.0,0.3333333333333333,1.0,0.8571428571428571,0.8,0.8285714285714285,0.26666666666666666,0.7499999999999999,0.5,0.625,0.8,0.8571428571428571,0.8,0.8285714285714285,0.2608695652173913,,,0.6666666666666666,,
30,SF,7,"[4, 15, 21, 24, 28, 29]","[15, 28, 29]","[4, 21, 24]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4, 15, 21, 24, 28, 29]","[4, 15, 21, 24, 28, 29]",[],,"[4, 5, 10, 11, 12, 13, 14, 16, 17, 21, 22, 23, 26, 28, 29]",[],[],,"[4, 15, 21, 24, 29]",[],[],,"[5, 6, 7, 8, 9, 10, 11, 17, 18, 20, 21, 24, 25, 27, 29]","[15, 21, 24, 28, 29]",[4],,"[4, 13, 15, 21, 22, 24, 28, 29]","[15, 28, 29]","[4, 21, 24]",,"[4, 15, 21, 24, 28, 29]","[4, 15]","[21, 24, 28, 29]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.4,0.5714285714285715,0.48571428571428577,0.28571428571428575,0.7499999999999999,0.5,0.625,0.8571428571428571,1.0,1.0,1.0,0.3809523809523809,,,0.9090909090909091,,
30,SF,8,"[10, 13, 15, 16, 26, 27]","[13, 16, 27]","[10, 15, 26]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[10, 13, 15, 16, 26, 27]","[10, 13, 15, 16, 26, 27]",[],,"[1, 2, 4, 5, 9, 10, 13, 14, 15, 16, 19, 20, 22, 24, 25, 27, 29]",[],[],,"[10, 15, 26]",[],[],,"[4, 5, 6, 7, 9, 10, 11, 14, 15, 17, 18, 22, 25, 26, 27]","[13, 16, 27]","[10, 15, 26]",,"[7, 10, 11, 12, 13, 15, 16, 20, 21, 22, 26, 27, 28]","[13, 15, 16, 27]","[10, 26]",,"[10, 13, 15, 16, 26, 27]","[10, 27]","[13, 15, 16, 26]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.4,0.5714285714285715,0.48571428571428577,0.3809523809523809,1.0,1.0,1.0,0.631578947368421,0.8571428571428571,0.8,0.8285714285714285,0.4347826086956522,,,0.6666666666666666,,
30,SF,9,"[1, 3, 14, 21, 23, 26]","[3, 14, 26]","[1, 21, 23]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1, 3, 13, 14, 18, 21, 23, 24, 26, 29]","[1, 3, 14, 21, 26]",[23],,"[1, 3, 4, 5, 6, 8, 14, 16, 17, 18, 20, 22, 23, 26, 27, 28]",[],[],,"[1, 3, 14, 21, 23, 26]",[],[],,"[1, 5, 13, 21, 23, 24, 27]","[1, 3, 14, 21, 23, 26]",[],,"[1, 3, 7, 12, 13, 14, 15, 18, 21, 22, 23, 24, 26]","[3, 14, 23, 26]","[1, 21]",,"[1, 3, 14, 21, 23, 26]","[3, 14, 26]","[1, 21, 23]",,0.7499999999999999,0.7499999999999999,0.5,0.625,1.0,1.0,1.0,1.0,0.4615384615384615,0.6666666666666666,0.0,0.3333333333333333,0.631578947368421,0.8571428571428571,0.8,0.8285714285714285,0.45454545454545453,,,1.0,,
30,SF,10,"[7, 8, 13, 21, 23, 25]","[7, 13, 23]","[8, 21, 25]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[7, 8, 13, 21, 23, 25]","[7, 8, 13, 23, 25]",[21],,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 19, 21, 24, 25, 26, 27]",[],[],,"[8, 13, 21, 25]",[],[],,"[1, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27]","[7, 13, 23, 25]","[8, 21]",,"[7, 8, 11, 13, 20, 21, 23, 25, 27]","[7, 13, 23, 25]","[8, 21]",,"[7, 8, 13, 21, 23, 25]","[7, 13]","[8, 21, 23, 25]",,1.0,0.7499999999999999,0.5,0.625,1.0,0.8,0.8571428571428571,0.8285714285714285,0.37037037037037035,0.8571428571428571,0.8,0.8285714285714285,0.8,0.8571428571428571,0.8,0.8285714285714285,0.4166666666666667,,,0.8,,
30,SF,11,"[1, 3, 11, 22, 23, 27]","[3, 11, 27]","[1, 22, 23]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1, 3, 6, 11, 15, 22, 23, 24, 25, 27, 29]","[1, 3, 11, 22, 23, 27]",[],,"[5, 6, 8, 9, 11, 14, 20, 21, 22, 23, 24, 25, 26]",[],[],,"[1, 3, 11, 22, 23, 27]",[],[],,"[1, 24]","[1, 3, 11, 23, 27]",[22],,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 27]","[3, 11, 27]","[1, 22, 23]",,"[1, 3, 11, 22, 23, 27]","[3, 11, 23, 27]","[1, 22]",,0.7058823529411764,0.6666666666666666,0.0,0.3333333333333333,1.0,0.8571428571428571,0.8,0.8285714285714285,0.25,0.7499999999999999,0.5,0.625,0.42857142857142855,1.0,1.0,1.0,0.3157894736842105,,,1.0,,
30,SF,12,"[2, 3, 4, 12, 22, 24]","[4, 22, 24]","[2, 3, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2, 3, 4, 12, 18, 22, 24, 29]","[2, 3, 4, 12, 22, 24]",[],,"[1, 3, 5, 6, 7, 10, 11, 13, 16, 17, 19, 23, 24, 27, 28, 29]",[],[],,"[2, 3, 4, 12, 22, 24]",[],[],,"[6, 9, 18, 23]","[3, 4, 12, 22, 24]",[2],,"[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 19, 21, 22, 23, 24, 26, 27, 29]","[3, 4, 12, 22, 24]",[2],,"[2, 3, 4, 12, 22, 24]",[2],"[3, 4, 12, 22, 24]",,0.8571428571428571,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.5,0.25,0.0,0.7499999999999999,0.5,0.625,0.42857142857142855,0.7499999999999999,0.5,0.625,0.18181818181818182,,,1.0,,
30,SF,13,"[5, 11, 15, 26, 27, 28]","[11, 15, 26]","[5, 27, 28]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[5, 11, 15, 26, 27, 28]","[5, 11, 15, 26, 27, 28]",[],,"[1, 2, 3, 6, 7, 8, 12, 13, 16, 19, 21, 22, 24, 26, 27, 29]",[],[],,"[5, 11, 15, 26, 27, 28]",[],[],,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 15, 16, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[11, 15, 26, 27, 28]",[5],,"[5, 6, 11, 15, 26, 27, 28]","[15, 26]","[5, 11, 27, 28]",,"[5, 11, 15, 26, 27, 28]",[27],"[5, 11, 15, 26, 28]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.5,0.25,0.41379310344827586,0.7499999999999999,0.5,0.625,0.923076923076923,0.8,0.8571428571428571,0.8285714285714285,0.18181818181818182,,,1.0,,
30,SF,14,"[8, 10, 12, 19, 23, 29]","[10, 12, 19]","[8, 23, 29]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[8, 10, 12, 19, 23, 29]","[8, 10, 12, 19, 23, 29]",[],,"[5, 7, 9, 10, 11, 12, 15, 16, 17, 19, 21, 22, 23, 24, 26, 28]",[],[],,"[8, 10, 12, 19, 23, 29]",[],[],,[13],"[8, 10, 12, 19, 23, 29]",[],,"[8, 10, 12, 13, 14, 19, 23, 25, 29]","[12, 29]","[8, 10, 19, 23]",,"[8, 10, 12, 19, 23, 29]",[12],"[8, 10, 19, 23, 29]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.5,0.7499999999999999,0.625,0.0,0.6666666666666666,0.0,0.3333333333333333,0.8,0.4,0.5714285714285715,0.48571428571428577,0.36363636363636365,,,1.0,,
30,SF,15,"[6, 12, 17, 20, 21, 24]","[12, 21, 24]","[6, 17, 20]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[6, 12, 17, 20, 21, 24]","[6, 12, 17, 20, 21, 24]",[],,"[1, 2, 3, 6, 8, 11, 12, 15, 16, 17, 19, 22, 24, 27, 28, 29]",[],[],,"[6, 12, 17, 20, 21, 24]",[],[],,"[7, 11, 12, 17, 21, 24]","[12, 20, 21, 24]","[6, 17]",,"[6, 7, 8, 10, 11, 12, 15, 17, 20, 21, 22, 24, 25, 26, 27]","[12, 21, 24]","[6, 17, 20]",,"[6, 12, 17, 20, 21, 24]",[17],"[6, 12, 20, 21, 24]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.5,0.25,0.6666666666666666,0.8571428571428571,0.8,0.8285714285714285,0.5714285714285715,1.0,1.0,1.0,0.36363636363636365,,,1.0,,
30,SF,16,"[5, 8, 16, 23, 26, 29]","[8, 23, 26]","[5, 16, 29]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[5, 8, 16, 23, 26, 27, 28, 29]","[5, 8, 16, 23, 29]",[26],,"[3, 4, 6, 7, 10, 12, 15, 16, 19, 20, 22, 26]",[],[],,"[5, 8, 16, 23, 26, 29]",[],[],,"[1, 2, 5, 7, 8, 13, 14, 15, 16, 22, 23, 26, 27, 29]","[5, 8, 16, 23, 26]",[29],,"[5, 8, 9, 10, 14, 16, 23, 25, 26, 27, 29]","[5, 8, 23, 26]","[16, 29]",,"[5, 8, 16, 23, 26, 29]",[],"[5, 8, 16, 23, 26, 29]",,0.8571428571428571,0.5,0.0,0.25,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6,0.7499999999999999,0.5,0.625,0.7058823529411764,0.8571428571428571,0.8,0.8285714285714285,0.2222222222222222,,,1.0,,
30,SF,17,"[3, 4, 18, 24, 25, 27]","[4, 24, 27]","[3, 18, 25]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3, 4, 18, 24, 25, 27]","[3, 4, 18, 24, 25, 27]",[],,"[3, 4, 6, 7, 8, 12, 13, 19, 21, 22, 23, 24, 25, 26]",[],[],,"[3, 4, 18, 24, 25, 27]",[],[],,"[4, 5, 7, 13, 23, 25, 27]","[4, 18, 24, 25, 27]",[3],,"[3, 4, 5, 7, 13, 16, 18, 23, 24, 25, 26, 27]","[4, 24, 27]","[3, 18, 25]",,"[3, 4, 18, 24, 25, 27]",[4],"[3, 18, 24, 25, 27]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.5,0.7499999999999999,0.625,0.4615384615384615,0.7499999999999999,0.5,0.625,0.6666666666666666,1.0,1.0,1.0,0.4,,,1.0,,
30,SF,18,"[13, 15, 16, 19, 20, 25]","[13, 19, 20]","[15, 16, 25]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[13, 15, 16, 19, 20, 25, 29]","[13, 15, 16, 19, 20, 25]",[],,"[4, 6, 7, 8, 9, 11, 12, 13, 15, 18, 19, 20, 22, 25, 27, 29]",[],[],,"[13, 15, 16, 19, 20, 25]",[],[],,"[1, 7, 9, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 25]","[13, 15, 19, 20]","[16, 25]",,"[13, 14, 15, 16, 19, 20, 21, 24, 25, 28, 29]","[15, 19, 20, 25]","[13, 16]",,"[13, 15, 16, 19, 20, 25]","[19, 20]","[13, 15, 16, 25]",,0.923076923076923,0.6666666666666666,0.0,0.3333333333333333,1.0,0.8,0.8571428571428571,0.8285714285714285,0.6,0.8571428571428571,0.8,0.8285714285714285,0.7058823529411764,0.5714285714285715,0.4,0.48571428571428577,0.45454545454545453,,,1.0,,
30,SF,19,"[1, 3, 14, 20, 21, 29]","[1, 14, 29]","[3, 20, 21]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1, 2, 3, 6, 7, 8, 9, 10, 14, 15, 16, 18, 20, 21, 26, 28, 29]","[1, 3, 14, 20, 21, 29]",[],,"[1, 3, 4, 6, 8, 11, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 27, 28]",[],[],,"[1, 3, 14, 20, 21, 29]",[],[],,"[5, 8, 11, 14, 20, 21, 24, 29]","[1, 3, 14, 20, 21, 29]",[],,"[1, 3, 5, 8, 11, 12, 14, 15, 17, 20, 21, 23, 24, 26, 27, 28, 29]","[3, 20, 21]","[1, 14, 29]",,"[1, 3, 14, 20, 21, 29]",[21],"[1, 3, 14, 20, 29]",,0.5217391304347826,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.5,0.25,0.5714285714285715,0.6666666666666666,0.0,0.3333333333333333,0.5217391304347826,0.0,0.0,0.0,0.32,,,1.0,,
30,SF,20,"[6, 9, 22, 23, 24, 26]","[6, 22, 26]","[9, 23, 24]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[6, 9, 17, 18, 22, 24, 26]","[6, 9, 22, 23, 24, 26]",[],,"[2, 5, 9, 14, 16, 18, 21, 24, 26]",[],[],,"[6, 9, 22, 23, 24, 26]",[],[],,"[11, 26]","[6, 9, 22, 23, 24, 26]",[],,"[3, 6, 8, 9, 11, 14, 15, 17, 18, 22, 23, 24, 26, 27]","[6, 22, 24, 26]","[9, 23]",,"[6, 9, 22, 23, 24, 26]","[22, 23, 24]","[6, 9, 26]",,0.7692307692307692,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,0.0,0.3333333333333333,0.6,0.8571428571428571,0.8,0.8285714285714285,0.4,,,1.0,,
30,SF,21,"[8, 9, 12, 26, 27, 28]","[8, 9, 12, 26, 27, 28]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[8, 9, 12, 25, 26, 27, 28]","[8, 9, 12, 26, 27, 28]",[],,"[3, 4, 7, 14, 17, 19, 21, 24, 25, 26, 29]",[],[],,"[8, 9, 12]",[],[],,"[1, 3, 4, 5, 6, 8, 9, 12, 13, 14, 16, 18]","[9, 12, 26, 27, 28]",[8],,"[8, 9, 10, 12, 14, 22, 25, 26, 27, 28]","[9, 12, 26, 27, 28]",[8],,"[8, 9, 12, 26, 27, 28]",[27],"[8, 9, 12, 26, 28]",,0.923076923076923,1.0,0.0,1.0,1.0,0.2857142857142857,0.0,0.2857142857142857,0.3333333333333333,0.9090909090909091,0.0,0.9090909090909091,0.7499999999999999,0.9090909090909091,0.0,0.9090909090909091,0.11764705882352942,,,0.6666666666666666,,
30,SF,22,"[6, 11, 13, 14, 20, 27]","[6, 11, 13, 14, 20, 27]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[6, 11, 13, 14, 20, 27]","[6, 11, 13, 14, 20, 27]",[],,"[6, 11, 16, 20, 21, 24, 25, 28]",[],[],,"[11, 14, 20]",[],[],,"[11, 12, 14, 20, 24]","[6, 11, 13, 14, 20, 27]",[],,"[1, 6, 11, 13, 14, 18, 19, 20, 23, 27]","[6, 11, 13, 14, 20, 27]",[],,"[6, 11, 13, 14, 20, 27]","[13, 27]","[6, 11, 14, 20]",,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5454545454545454,1.0,0.0,1.0,0.7499999999999999,1.0,0.0,1.0,0.42857142857142855,,,0.6666666666666666,,
30,SF,23,"[1, 8, 11, 12, 13, 14]","[1, 8, 11, 12, 13, 14]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1, 8, 11, 12, 13, 14, 17, 22]","[1, 8, 11, 12, 13, 14]",[],,"[1, 7, 8, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 29]",[],[],,"[1, 8, 12, 13]",[],[],,"[8, 12, 24, 26]","[1, 8, 11, 12, 13, 14]",[],,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 23, 24, 26, 27, 29]","[1, 8, 11, 12, 13, 14]",[],,"[1, 8, 11, 12, 13, 14]","[1, 11, 13, 14]","[8, 12]",,0.8571428571428571,1.0,0.0,1.0,1.0,0.8,0.0,0.8,0.4,1.0,0.0,1.0,0.41379310344827586,1.0,0.0,1.0,0.47619047619047616,,,0.8,,
30,SF,24,"[3, 4, 17, 18, 22, 24]","[3, 4, 17, 18, 22, 24]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3, 4, 9, 17, 18, 22, 24, 29]","[3, 4, 17, 18, 22, 24]",[],,"[1, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18, 19, 21, 24, 25, 26, 27, 29]",[],[],,"[4, 17, 18, 22]",[],[],,"[2, 6, 8, 9, 11, 12, 13, 14, 17, 18, 19, 21, 22, 24, 26, 27, 29]","[3, 4, 17, 18, 22, 24]",[],,"[3, 4, 9, 12, 17, 18, 20, 22, 24, 27, 29]","[3, 4, 17, 22, 24]",[18],,"[3, 4, 17, 18, 22, 24]","[4, 22]","[3, 17, 18, 24]",,0.8571428571428571,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.3478260869565218,1.0,0.0,1.0,0.7058823529411764,0.9090909090909091,0.0,0.9090909090909091,0.23999999999999996,,,0.8,,
30,SF,25,"[4, 5, 9, 10, 15, 20]","[4, 5, 9, 10, 15, 20]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4, 5, 9, 10, 15, 20]","[4, 5, 9, 10, 15, 20]",[],,"[1, 2, 6, 7, 9, 10, 12, 16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29]",[],[],,"[5, 9, 15, 20]",[],[],,[16],"[4, 5, 9, 10, 15, 20]",[],,"[4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 24, 25, 26, 27, 28, 29]","[4, 5, 9, 10, 20]",[15],,"[4, 5, 9, 10, 15, 20]","[4, 5, 10]","[9, 15, 20]",,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.42857142857142855,0.9090909090909091,0.0,0.9090909090909091,0.25,,,0.8,,
30,SF,26,"[3, 5, 6, 16, 24, 27]",[],"[3, 5, 6, 16, 24, 27]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3, 5, 6, 16, 24, 27]","[3, 5, 6, 16, 24, 27]",[],,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 17, 18, 21, 22, 23, 24, 26, 27, 29]",[],[],,"[3, 5, 6, 16, 24, 27]",[],[],,"[2, 3, 6, 7, 8, 16, 27]","[5, 6, 16, 24, 27]",[3],,"[3, 5, 6, 8, 9, 10, 11, 16, 20, 24, 27]",[],"[3, 5, 6, 16, 24, 27]",,"[3, 5, 6, 16, 24, 27]",[],"[3, 5, 6, 16, 24, 27]",,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6153846153846153,0.0,0.2857142857142857,0.2857142857142857,0.7058823529411764,0.0,1.0,1.0,0.32,,,1.0,,
